id,sex,dob,juv_fel_count,juv_misd_count,juv_other_count,compas_screening_date,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_offense_date,c_charge_degree,is_recid,num_r_cases,max_degree,min_degree,avg_degree,med_degree,charges_recid,charges_no_recid,charges_total,charge_latest,decile_recid,decile_violence,decile_fail_to_appear,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,km_cl,db_cl,complete_cl,average_cl,ward_cl
135,1,0.70981,0,0,0,0.9467,10,-0.00494,0.94175,0.9467,0.94293,0.9,0,0,0.9,0.0,0.50577,0.6,0,26,26,0.94175,7,6,1,1,0,0,0,0,0,3,0,3,1,0
136,0,0.60794,0,0,0,0.93258,1,-3e-05,0.93255,0.93258,0.93255,0.55,0,0,0.55,0.0,0.055,0.0,0,10,10,0.92943,2,1,1,1,0,0,0,0,0,3,0,3,1,0
137,1,0.5995,0,0,0,0.94337,9,0.0,0.94337,0.94348,0.94334,0.9,1,1,0.9,0.0,0.44821,0.6,3,25,28,0.95208,7,6,5,1,0,0,0,0,0,3,0,3,1,0
138,1,0.69473,0,0,0,0.93047,7,0.0,0.93047,0.93047,0.93044,0.85,1,1,0.9,0.0,0.20962,0.0,16,36,52,0.96085,8,4,3,0,0,1,0,0,0,3,0,3,1,0
139,1,0.74735,0,0,0,0.93315,1,0.0,0.93315,0.93326,0.93312,0.85,1,2,0.85,0.6,0.71111,0.6,7,2,9,0.95927,6,6,1,0,0,0,0,0,1,3,0,3,1,0
141,1,0.65613,0,0,1,0.94968,6,-0.00653,0.94315,0.94342,0.94965,0.85,0,0,0.85,0.0,0.4081,0.55,0,21,21,0.94965,5,4,2,0,0,1,0,0,0,3,0,3,1,0
142,1,0.71115,0,0,0,0.9496,9,-3e-05,0.94957,0.9496,0.94957,0.85,1,1,0.9,0.0,0.475,0.6,9,25,34,0.9555,8,9,2,0,0,1,0,0,0,3,0,3,1,0
143,1,0.24527,0,0,0,0.93025,12,0.0,0.93025,0.93025,0.90829,0.6,0,0,1.0,0.0,0.555,0.6,0,30,30,0.90829,7,3,8,1,0,0,0,0,0,3,0,3,1,0
144,1,0.61671,0,0,0,0.94935,3,-0.00057,0.94878,0.94921,0.94878,0.6,0,0,0.9,0.0,0.32143,0.3,0,14,14,0.94878,3,2,7,1,0,0,0,0,0,3,0,3,1,0
145,0,0.75768,0,0,0,0.93883,0,-3e-05,0.9388,0.93883,0.9388,0.85,0,0,0.85,0.0,0.48333,0.6,1,2,3,0.95369,7,8,2,0,0,1,0,0,0,3,0,3,1,0
146,1,0.56701,0,0,0,0.93135,2,-5e-05,0.93129,0.93129,0.93126,0.85,1,1,0.85,0.0,0.245,0.0,11,19,30,0.95055,1,1,1,0,0,1,0,0,0,3,0,3,1,0
147,1,0.29491,0,0,0,0.93861,3,-0.00175,0.93686,0.93768,0.93686,0.9,0,0,0.9,0.0,0.344,0.55,0,25,25,0.93686,1,1,1,0,0,1,0,0,0,3,0,3,1,0
148,0,0.41984,0,0,0,0.93301,0,0.0,0.93301,0.93301,0.93299,0.6,0,0,0.6,0.0,0.4,0.6,0,3,3,0.93299,1,1,1,0,0,1,0,0,0,3,0,3,1,0
150,0,0.51464,0,0,0,0.93648,0,-5e-05,0.93643,0.93646,0.93643,0.6,0,0,0.6,0.0,0.2,0.0,0,3,3,0.93643,1,1,1,0,0,0,1,0,0,3,0,3,1,0
151,1,0.76672,0,0,0,0.9488,1,-0.00027,0.94853,0.94878,0.94853,0.55,1,5,0.85,0.55,0.675,0.6,5,1,6,0.95164,4,7,1,1,0,0,0,0,0,3,0,3,1,0
152,1,0.71965,0,0,0,0.94173,1,-0.00374,0.93798,0.94173,0.93798,0.9,0,0,1.0,0.07,0.5925,0.65,2,2,4,0.9529,2,3,1,1,0,0,0,0,0,3,0,3,1,0
153,1,0.65635,0,0,0,0.93703,1,-3e-05,0.937,0.93703,0.937,0.85,0,0,0.85,0.0,0.35,0.275,1,3,4,0.93722,2,2,6,1,0,0,0,0,0,3,0,3,1,0
154,0,0.57376,0,0,0,0.93692,0,-3e-05,0.93689,0.93695,0.93689,0.85,1,1,0.9,0.55,0.67917,0.6,9,3,12,0.94563,1,1,2,0,0,1,0,0,0,3,0,3,1,0
155,0,0.63917,0,0,0,0.9491,8,0.0,0.9491,0.94913,0.94908,0.6,0,0,0.85,0.0,0.21071,0.0,4,24,28,0.96197,3,1,3,1,0,0,0,0,0,3,0,3,1,0
156,1,0.71812,0,1,2,0.9329,8,-3e-05,0.93288,0.9332,0.9329,0.85,1,2,0.9,0.0,0.3924,0.55,9,41,50,0.93605,6,6,5,0,0,1,0,0,0,3,0,3,1,0
157,1,0.65886,0,0,0,0.93673,0,-3e-05,0.9367,0.93686,0.9367,0.85,0,0,0.85,0.0,0.56667,0.85,0,3,3,0.9367,4,2,1,0,0,1,0,0,0,3,0,3,1,0
158,1,0.64512,0,0,0,0.94154,0,-3e-05,0.94151,0.94257,0.94151,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.94151,5,2,5,0,0,1,0,0,0,3,0,3,1,0
159,0,0.56811,0,0,0,0.9317,1,-3e-05,0.93167,0.9346,0.93167,0.85,0,0,0.85,0.6,0.76667,0.85,0,3,3,0.93167,4,3,4,0,0,1,0,0,0,3,0,3,1,0
160,1,0.37387,0,0,0,0.94935,14,0.00486,0.95421,0.95722,0.94211,0.85,1,1,0.9,0.0,0.61412,0.6,1,33,34,0.95421,9,4,8,1,0,0,0,0,0,3,0,3,1,0
161,1,0.61155,0,0,0,0.94361,7,0.0,0.94361,0.94361,0.94361,0.85,0,0,0.85,0.0,0.30957,0.55,0,23,23,0.94361,6,3,5,0,0,1,0,0,0,3,0,3,1,0
162,0,0.71399,0,0,0,0.94438,0,-3e-05,0.94435,0.94481,0.94435,0.9,0,0,0.9,0.9,0.9,0.9,0,1,1,0.94435,3,4,3,0,0,0,0,0,1,3,0,3,1,0
163,1,0.53142,0,0,0,0.93635,1,-0.00082,0.93553,0.93555,0.93553,0.85,0,0,0.9,0.0,0.39167,0.3,1,5,6,0.95757,1,1,5,0,0,1,0,0,0,3,0,3,1,0
164,1,0.74391,1,0,1,0.94801,2,-3e-05,0.94798,0.94804,0.94798,0.85,0,0,0.9,0.0,0.43143,0.6,0,7,7,0.94798,9,6,3,1,0,0,0,0,0,3,0,3,1,0
165,0,0.74924,0,0,0,0.9473,0,-3e-05,0.94727,0.94738,0.94727,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.94727,4,4,1,1,0,0,0,0,0,3,0,3,1,0
166,1,0.74508,0,0,0,0.93181,3,-3e-05,0.93178,0.93195,0.93178,0.85,1,5,0.9,0.0,0.69,0.725,12,8,20,0.95506,9,6,1,1,0,0,0,0,0,3,0,3,1,0
167,1,0.68815,0,0,0,0.9444,0,-3e-05,0.94438,0.9444,0.94438,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.94438,7,3,1,1,0,0,0,0,0,3,0,3,1,0
168,1,0.76194,0,0,0,0.94779,0,0.0,0.94779,0.94779,0.94779,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.94777,8,6,3,1,0,0,0,0,0,3,0,3,1,0
169,1,0.57961,0,0,0,0.93058,5,-3e-05,0.93055,0.93064,0.93055,0.6,1,2,0.85,0.0,0.3828,0.55,6,19,25,0.95558,4,3,2,0,0,1,0,0,0,3,0,3,1,0
170,1,0.68673,0,0,0,0.93167,3,-3e-05,0.93165,0.9373,0.93162,0.85,0,0,0.85,0.6,0.75,0.85,0,5,5,0.93162,9,4,3,1,0,0,0,0,0,3,0,3,1,0
171,1,0.62217,0,0,0,0.9314,0,0.0,0.9314,0.93181,0.9314,0.85,0,0,0.9,0.85,0.875,0.875,0,2,2,0.9314,5,5,2,0,0,1,0,0,0,3,0,3,1,0
172,1,0.65422,0,0,0,0.95003,3,0.0,0.95003,0.95003,0.95003,0.85,0,0,0.85,0.0,0.16591,0.0,0,22,22,0.95003,3,3,1,1,0,0,0,0,0,3,0,3,1,0
173,1,0.62501,0,0,0,0.93891,5,0.0,0.93891,0.93891,0.93889,0.85,1,1,0.85,0.0,0.35577,0.475,3,23,26,0.95356,5,2,1,1,0,0,0,0,0,3,0,3,1,0
174,1,0.58827,0,0,0,0.93894,3,0.0,0.93894,0.93897,0.93894,0.85,0,0,0.85,0.0,0.22813,0.0,4,12,16,0.95462,2,1,1,1,0,0,0,0,0,3,0,3,1,0
175,1,0.54327,0,0,0,0.93219,1,0.0,0.93219,0.93222,0.93217,0.85,1,1,0.85,0.6,0.76667,0.85,1,2,3,0.93222,2,2,1,0,0,1,0,0,0,3,0,3,1,0
176,1,0.55019,0,1,0,0.93695,10,0.0,0.93695,0.94175,0.93695,0.85,1,1,1.0,0.0,0.70417,0.85,1,23,24,0.94473,9,7,6,1,0,0,0,0,0,3,0,3,1,0
177,1,0.73544,0,0,0,0.9388,0,-3e-05,0.93878,0.9388,0.93878,0.85,1,2,0.85,0.4,0.715,0.85,4,6,10,0.94957,4,7,1,1,0,0,0,0,0,3,0,3,1,0
178,1,0.62455,0,12,2,0.94042,28,-3e-05,0.94039,0.94044,0.94039,0.85,1,1,1.0,0.0,0.4128,0.55,7,75,82,0.96137,8,5,7,1,0,0,0,0,0,3,-1,3,1,0
179,1,0.5191,0,0,0,0.9485,0,-8e-05,0.94842,0.94845,0.94842,0.55,0,0,0.6,0.0,0.38333,0.55,0,3,3,0.94842,1,1,2,0,0,1,0,0,0,3,0,3,1,0
180,1,0.64709,0,0,0,0.93798,1,-3e-05,0.93796,0.93798,0.93796,0.6,0,0,0.6,0.0,0.23,0.0,1,4,5,0.962,7,8,6,1,0,0,0,0,0,3,0,3,1,0
181,1,0.69757,0,0,0,0.94151,9,0.0,0.94151,0.94154,0.94151,0.85,0,0,0.9,0.0,0.58636,0.6,0,22,22,0.94151,8,7,2,1,0,0,0,0,0,3,0,3,1,0
182,0,0.65728,0,0,0,0.93839,1,-3e-05,0.93837,0.93839,0.93837,0.85,0,0,0.85,0.0,0.2,0.0,1,23,24,0.94678,2,2,1,0,0,0,0,0,1,3,0,3,1,0
183,1,0.65285,0,0,0,0.9317,13,-3e-05,0.93167,0.94454,0.9317,0.85,1,1,0.9,0.0,0.61618,0.6,2,32,34,0.9485,10,7,4,0,0,1,0,0,0,3,0,3,1,0
184,1,0.68943,0,0,0,0.94883,3,-3e-05,0.9488,0.94883,0.9488,0.85,1,3,0.85,0.0,0.60556,0.6,9,9,18,0.9591,9,4,5,1,0,0,0,0,0,3,0,3,1,0
185,0,0.64987,0,0,0,0.94705,1,-3e-05,0.94703,0.94705,0.94703,0.85,0,0,0.85,0.0,0.2,0.0,0,10,10,0.94703,2,2,1,0,0,1,0,0,0,3,0,3,1,0
186,1,0.49347,0,0,0,0.9444,2,-3e-05,0.94438,0.9444,0.94438,0.85,0,0,0.85,0.0,0.45625,0.55,0,8,8,0.94438,1,1,3,0,0,0,1,0,0,3,0,3,1,0
187,1,0.40242,0,0,0,0.93943,8,0.00183,0.94126,0.94345,0.93727,0.85,0,0,0.9,0.0,0.73333,0.85,0,24,24,0.93154,9,3,9,1,0,0,0,0,0,3,0,3,1,0
188,1,0.626,0,0,0,0.94755,2,0.00038,0.94793,0.94831,0.94394,0.4,0,0,0.85,0.4,0.61667,0.6,0,3,3,0.94394,8,8,4,0,1,0,0,0,0,3,0,3,1,0
189,1,0.43678,0,0,0,0.93588,3,-5e-05,0.93583,0.93585,0.93583,0.6,0,0,0.6,0.0,0.28,0.275,2,8,10,0.95457,9,6,7,0,0,1,0,0,0,3,0,3,1,0
190,1,0.62589,0,0,0,0.94006,19,-3e-05,0.94003,0.94006,0.94003,0.85,1,1,1.0,0.0,0.29286,0.0,7,63,70,0.95547,10,7,5,1,0,0,0,0,0,3,-1,3,1,0
191,1,0.34608,0,0,0,0.94563,0,-3e-05,0.94561,0.94602,0.94561,0.85,0,0,0.85,0.6,0.725,0.725,0,2,2,0.94561,4,1,9,0,0,1,0,0,0,3,0,3,1,0
192,0,0.32281,0,0,0,0.94257,2,-0.00128,0.94129,0.94129,0.94126,0.6,0,0,0.6,0.0,0.25714,0.0,0,7,7,0.94126,1,1,1,0,0,1,0,0,0,3,0,3,1,0
193,1,0.73749,0,0,0,0.94624,4,-0.00098,0.94525,0.94563,0.94525,0.85,1,1,0.85,0.55,0.635,0.6,1,9,10,0.95834,6,8,1,0,0,1,0,0,0,3,0,3,1,0
194,1,0.54341,0,0,0,0.93725,6,-0.00011,0.93714,0.93714,0.93711,0.85,0,0,0.9,0.0,0.41154,0.55,0,26,26,0.93711,3,1,4,0,0,1,0,0,0,3,0,3,1,0
195,0,0.71099,0,0,0,0.9399,2,-3e-05,0.93987,0.93995,0.93987,0.85,0,0,0.9,0.0,0.295,0.0,0,10,10,0.93736,4,5,5,0,0,1,0,0,0,3,0,3,1,0
196,1,0.69178,0,0,0,0.94419,0,-3e-05,0.94416,0.94419,0.94416,0.85,0,0,0.85,0.0,0.425,0.425,1,1,2,0.95203,1,2,1,0,0,1,0,0,0,3,0,3,1,0
197,1,0.65405,0,0,0,0.93897,1,-0.00055,0.93842,0.93853,0.93842,0.55,0,0,0.6,0.0,0.2125,0.0,0,16,16,0.93842,2,2,2,0,0,1,0,0,0,3,0,3,1,0
199,1,0.6743,0,0,0,0.93673,2,0.0,0.93673,0.93673,0.93233,0.85,0,0,1.0,0.0,0.52857,0.85,0,7,7,0.92973,1,2,1,0,0,1,0,0,0,3,0,3,1,0
200,0,0.58584,0,0,0,0.94009,2,-3e-05,0.94006,0.94012,0.93402,0.55,0,0,0.6,0.0,0.115,0.0,0,10,10,0.93402,2,1,1,0,0,0,0,0,1,3,0,3,1,0
201,1,0.74891,0,0,0,0.94525,1,-3e-05,0.94522,0.94525,0.94522,0.85,0,0,0.85,0.0,0.40625,0.6,3,5,8,0.95965,5,6,1,0,0,1,0,0,0,3,0,3,1,0
202,1,0.68348,0,0,0,0.94976,0,-3e-05,0.94973,0.94976,0.94973,0.55,1,1,0.6,0.4,0.5375,0.575,1,3,4,0.96126,2,3,1,0,0,1,0,0,0,3,0,3,1,0
203,0,0.7179,0,0,0,0.94115,0,-3e-05,0.94113,0.94118,0.94113,0.6,0,0,0.6,0.0,0.2,0.0,0,6,6,0.94113,2,3,1,1,0,0,0,0,0,3,0,3,1,0
204,1,0.59237,0,0,0,0.94225,13,-0.00079,0.94145,0.94225,0.94211,0.85,0,0,1.0,0.0,0.64182,0.6,0,22,22,0.94145,8,7,5,1,0,0,0,0,0,3,0,3,1,0
205,1,0.73779,0,0,0,0.9382,0,-3e-05,0.93818,0.93839,0.93818,0.9,0,0,0.9,0.9,0.9,0.9,0,1,1,0.93818,9,8,1,1,0,0,0,0,0,3,0,3,1,0
206,0,0.67132,0,1,0,0.94894,10,-3e-05,0.94891,0.9491,0.94891,0.85,1,4,0.85,0.0,0.41731,0.55,6,20,26,0.96074,4,2,1,0,0,1,0,0,0,3,0,3,1,0
207,0,0.70722,0,0,0,0.94328,0,-3e-05,0.94326,0.94328,0.94326,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.94326,3,3,1,0,0,1,0,0,0,3,0,3,1,0
208,1,0.52005,0,0,0,0.94085,2,0.0,0.94085,0.94085,0.94083,0.6,1,1,0.85,0.6,0.68333,0.6,1,5,6,0.94675,2,1,2,0,0,1,0,0,0,3,0,3,1,0
209,0,0.65528,0,0,0,0.94268,4,-0.00096,0.94173,0.94173,0.9417,0.85,1,1,0.85,0.0,0.60556,0.6,4,5,9,0.9464,5,5,1,0,0,0,1,0,0,3,0,3,1,0
210,1,0.64146,0,0,0,0.9302,3,-3e-05,0.93017,0.93039,0.93017,0.85,1,5,0.9,0.6,0.75417,0.85,5,7,12,0.94686,7,3,6,1,0,0,0,0,0,3,0,3,1,0
211,1,0.43162,0,0,0,0.94408,1,-3e-05,0.94405,0.94408,0.94405,0.85,0,0,0.85,0.0,0.37143,0.55,0,7,7,0.94405,4,1,1,0,0,0,1,0,0,3,0,3,1,0
212,1,0.61665,0,0,0,0.94921,1,0.0,0.94921,0.94927,0.94921,0.6,0,0,0.6,0.0,0.4,0.6,0,3,3,0.94921,2,1,2,0,0,0,0,0,1,3,0,3,1,0
213,1,0.64916,0,0,0,0.93692,2,-0.00044,0.93648,0.93689,0.93648,0.6,1,1,0.6,0.0,0.36875,0.575,4,4,8,0.95421,3,3,1,0,0,1,0,0,0,3,0,3,1,0
214,1,0.69165,0,0,0,0.93594,5,0.00055,0.93648,0.93667,0.93381,0.85,0,0,1.0,0.0,0.63611,0.6,0,18,18,0.93381,10,10,9,1,0,0,0,0,0,3,0,3,1,0
215,1,0.65364,0,0,0,0.93061,1,-3e-05,0.93058,0.93061,0.93058,0.55,1,1,0.9,0.0,0.25,0.0,5,3,8,0.96175,2,3,1,1,0,0,0,0,0,3,0,3,1,0
216,1,0.37154,0,0,0,0.93266,1,-3e-05,0.93263,0.93266,0.93263,0.85,1,1,0.85,0.0,0.33571,0.2,9,5,14,0.95935,2,1,1,0,0,1,0,0,0,3,0,3,1,0
217,1,0.67963,0,0,0,0.94173,15,0.0,0.94173,0.94285,0.9417,0.9,0,0,0.9,0.0,0.49239,0.55,0,46,46,0.9417,10,8,4,1,0,0,0,0,0,3,0,3,1,0
218,0,0.51202,0,0,0,0.93326,4,0.0,0.93326,0.93326,0.92301,0.85,0,0,0.85,0.0,0.5125,0.575,1,11,12,0.9599,4,3,8,0,0,1,0,0,0,3,0,3,1,0
219,1,0.72984,0,0,0,0.94869,0,-3e-05,0.94867,0.94869,0.94867,0.6,0,0,0.6,0.0,0.08571,0.0,3,4,7,0.95798,3,3,1,0,0,1,0,0,0,3,0,3,1,0
220,0,0.75729,1,0,0,0.939,1,0.0,0.939,0.93908,0.939,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.93626,10,10,2,1,0,0,0,0,0,3,0,3,1,0
221,1,0.54325,0,0,0,0.94583,2,-0.00112,0.94471,0.94501,0.94471,0.9,0,0,1.0,0.0,0.65909,0.725,1,21,22,0.94711,1,1,2,1,0,0,0,0,0,3,0,3,1,0
222,0,0.53297,0,0,0,0.93381,0,0.0,0.93381,0.93383,0.93381,0.6,0,0,0.6,0.0,0.24,0.0,0,5,5,0.93381,1,1,2,0,0,1,0,0,0,3,0,3,1,0
223,1,0.58081,1,1,0,0.94309,9,-3e-05,0.94307,0.94342,0.94307,0.85,1,2,1.0,0.0,0.69423,0.725,3,23,26,0.94719,8,4,4,1,0,0,0,0,0,3,0,3,1,0
224,1,0.63687,0,0,0,0.94976,11,-5e-05,0.9497,0.94973,0.9497,0.85,1,1,1.0,0.0,0.83333,0.85,3,33,36,0.95282,6,5,4,1,0,0,0,0,0,3,0,3,1,0
225,1,0.62731,0,0,0,0.93998,8,-3e-05,0.93995,0.93998,0.93995,0.55,1,1,0.85,0.0,0.30729,0.275,16,32,48,0.95547,5,2,5,1,0,0,0,0,0,3,0,3,1,0
226,1,0.40709,0,0,0,0.94752,4,-3e-05,0.94749,0.94793,0.90709,0.4,0,0,0.9,0.0,0.7,0.85,0,8,8,0.90042,8,3,4,1,0,0,0,0,0,3,0,3,1,0
227,0,0.65086,0,0,0,0.9482,0,-3e-05,0.94818,0.94823,0.94818,0.85,1,2,0.85,0.0,0.4875,0.55,3,1,4,0.95148,3,2,1,1,0,0,0,0,0,3,0,3,1,0
228,0,0.63373,0,0,0,0.93044,7,-3e-05,0.93042,0.93113,0.93042,0.85,1,3,0.85,0.55,0.71429,0.6,3,18,21,0.93796,9,9,9,1,0,0,0,0,0,3,0,3,1,0
229,1,0.68788,0,0,0,0.93304,2,-3e-05,0.93301,0.93304,0.93301,0.85,1,2,1.0,0.0,0.69444,0.85,3,6,9,0.93353,9,8,2,1,0,0,0,0,0,3,0,3,1,0
230,1,0.43984,0,0,0,0.9485,0,-3e-05,0.94848,0.9485,0.94848,0.55,0,0,0.55,0.0,0.11,0.0,1,4,5,0.95378,1,1,2,1,0,0,0,0,0,3,0,3,1,0
231,0,0.75582,0,0,0,0.93946,0,0.0,0.93946,0.93946,0.93943,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.93943,6,8,1,1,0,0,0,0,0,3,0,3,1,0
232,0,0.69632,0,0,0,0.94085,0,-5e-05,0.9408,0.94083,0.9408,0.55,0,0,0.6,0.0,0.4375,0.575,0,4,4,0.9408,6,3,5,0,0,1,0,0,0,3,0,3,1,0
233,1,0.71145,0,0,0,0.94626,4,-3e-05,0.94624,0.95339,0.94624,0.6,0,0,0.9,0.55,0.65909,0.6,0,11,11,0.94624,10,10,3,1,0,0,0,0,0,3,0,3,1,0
234,0,0.3501,0,0,0,0.93334,1,-3e-05,0.93331,0.93334,0.93331,0.85,1,1,0.85,0.0,0.45,0.6,1,8,9,0.9482,1,1,1,1,0,0,0,0,0,3,0,3,1,0
235,1,0.43618,0,0,0,0.93383,13,-3e-05,0.93381,0.93386,0.93381,0.85,1,1,0.85,0.0,0.6625,0.6,12,20,32,0.95776,7,6,9,0,0,0,0,0,1,3,0,3,1,0
236,1,0.33237,0,0,0,0.9411,1,-0.00071,0.94039,0.9408,0.94039,0.85,0,0,0.55,0.55,0.55,0.55,0,1,1,0.93156,1,1,3,0,0,0,1,0,0,3,0,3,1,0
238,0,0.64162,0,0,0,0.9432,4,-0.00019,0.94301,0.9432,0.94301,0.85,1,2,1.0,0.0,0.72,0.85,2,8,10,0.95399,10,9,9,1,0,0,0,0,0,3,0,3,1,0
239,1,0.66725,0,0,0,0.93695,1,-3e-05,0.93692,0.93695,0.93692,0.85,0,0,0.85,0.0,0.2125,0.0,6,6,12,0.95271,4,4,1,0,0,0,1,0,0,3,0,3,1,0
240,0,0.49615,0,0,0,0.93042,1,0.0,0.93042,0.93042,0.92845,1.0,0,0,1.0,1.0,1.0,1.0,0,1,1,0.92845,2,1,3,0,0,0,0,0,1,3,0,3,1,0
241,0,0.6999,0,0,0,0.93203,2,-3e-05,0.932,0.93203,0.932,0.6,1,1,0.6,0.0,0.16071,0.0,4,10,14,0.93831,4,4,2,1,0,0,0,0,0,3,0,3,1,0
242,1,0.41312,0,0,0,0.93501,3,-0.00139,0.93361,0.93364,0.93359,0.6,0,0,0.6,0.0,0.25,0.0,1,6,7,0.9505,1,1,3,1,0,0,0,0,0,3,0,3,1,0
244,0,0.65621,0,0,0,0.93348,3,0.0,0.93348,0.94796,0.93345,0.85,1,1,0.9,0.0,0.56842,0.6,1,18,19,0.93386,7,4,4,0,0,1,0,0,0,3,0,3,1,0
245,1,0.65485,0,0,0,0.93181,1,0.0,0.93181,0.93372,0.93178,0.85,0,0,0.85,0.6,0.725,0.725,0,8,8,0.93178,7,8,4,1,0,0,0,0,0,3,0,3,1,0
246,1,0.47749,0,0,0,0.93749,2,-3e-05,0.93747,0.93749,0.93747,0.6,0,0,1.0,0.0,0.49,0.575,0,10,10,0.93747,2,1,2,0,0,1,0,0,0,3,0,3,1,0
247,1,0.62529,0,0,0,0.95006,0,-3e-05,0.95003,0.95009,0.95003,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.95003,1,1,1,0,0,1,0,0,0,3,0,3,1,0
248,1,0.73454,0,0,0,0.93386,1,-3e-05,0.93383,0.93386,0.93383,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.9334,2,4,1,1,0,0,0,0,0,3,0,3,1,0
249,1,0.50341,0,0,0,0.93129,6,0.0006,0.93189,0.93252,0.93044,0.85,1,4,1.0,0.0,0.4725,0.55,6,14,20,0.93189,1,1,1,0,0,1,0,0,0,3,0,3,1,0
250,1,0.5448,0,0,0,0.94637,5,-3e-05,0.94634,0.94897,0.94634,0.85,0,0,0.9,0.6,0.81667,0.85,0,12,12,0.94634,10,4,10,0,0,1,0,0,0,3,0,3,1,0
251,0,0.46847,0,0,0,0.94225,6,-0.00153,0.94072,0.94085,0.94072,0.85,0,0,0.9,0.0,0.56667,0.55,0,12,12,0.94072,6,2,4,0,0,1,0,0,0,3,0,3,1,0
252,1,0.64739,0,0,0,0.93315,0,0.0,0.93315,0.9332,0.93312,0.85,0,0,0.9,0.85,0.875,0.875,0,2,2,0.93312,5,4,3,0,0,1,0,0,0,3,0,3,1,0
253,1,0.64651,0,0,0,0.94424,0,-3e-05,0.94421,0.94424,0.94421,0.6,0,0,0.6,0.0,0.04286,0.0,2,12,14,0.96074,1,2,1,1,0,0,0,0,0,3,0,3,1,0
254,1,0.70779,0,0,0,0.93725,1,-3e-05,0.93722,0.93727,0.93722,0.6,1,1,0.6,0.0,0.48333,0.575,4,2,6,0.95828,2,3,1,1,0,0,0,0,0,3,0,3,1,0
255,1,0.65168,0,0,0,0.94451,3,-0.00052,0.944,0.94451,0.944,0.85,0,0,0.85,0.4,0.68889,0.6,0,9,9,0.944,3,2,1,1,0,0,0,0,0,3,0,3,1,0
256,0,0.74659,0,0,0,0.94268,0,-0.00011,0.94257,0.94268,0.94257,0.6,0,0,0.6,0.6,0.6,0.6,0,3,3,0.94257,6,6,4,1,0,0,0,0,0,3,0,3,1,0
257,1,0.72754,0,0,0,0.93703,0,-3e-05,0.937,0.937,0.93697,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.93697,3,5,1,0,0,0,1,0,0,3,0,3,1,0
258,0,0.64086,0,0,0,0.93148,5,-3e-05,0.93146,0.93148,0.93146,0.85,0,0,0.85,0.0,0.30952,0.0,6,15,21,0.94741,7,3,6,1,0,0,0,0,0,3,0,3,1,0
259,1,0.44083,0,0,0,0.93189,2,-3e-05,0.93187,0.93195,0.93187,0.55,0,0,0.85,0.0,0.33462,0.55,0,13,13,0.93187,1,1,1,0,0,0,1,0,0,3,0,3,1,0
260,1,0.3428,0,0,0,0.93113,8,0.0,0.93113,0.93156,0.9311,0.85,0,0,0.9,0.0,0.44737,0.55,0,19,19,0.9311,4,1,6,1,0,0,0,0,0,3,0,3,1,0
261,1,0.66026,0,0,0,0.94282,2,-0.00514,0.93768,0.93771,0.94279,0.6,0,0,0.85,0.55,0.62,0.55,0,5,5,0.94279,6,4,3,1,0,0,0,0,0,3,0,3,1,0
262,0,0.58693,0,0,0,0.9332,6,-0.00301,0.9302,0.93309,0.93017,0.85,0,0,1.0,0.0,0.61923,0.6,0,13,13,0.93017,10,4,9,0,0,1,0,0,0,3,0,3,1,0
263,1,0.40788,0,0,0,0.93706,1,-0.00123,0.93583,0.93632,0.93583,0.85,0,0,0.9,0.03,0.59333,0.85,0,3,3,0.93583,1,1,7,0,0,1,0,0,0,3,0,3,1,0
264,1,0.649,0,0,0,0.93577,8,0.00079,0.93656,0.93976,0.93411,0.85,1,2,0.9,0.0,0.6675,0.725,2,18,20,0.94252,9,7,4,0,0,0,1,0,0,3,0,3,1,0
265,1,0.67449,0,0,0,0.93225,6,-3e-05,0.93222,0.93225,0.93222,0.6,1,2,1.0,0.0,0.51964,0.575,16,12,28,0.95241,6,6,1,1,0,0,0,0,0,3,0,3,1,0
266,1,0.42411,0,0,0,0.93673,2,-3e-05,0.9367,0.94184,0.9367,0.9,0,0,0.9,0.0,0.43333,0.55,0,6,6,0.9367,1,1,2,0,0,0,1,0,0,3,0,3,1,0
267,1,0.37725,0,0,0,0.93214,0,-3e-05,0.93211,0.93214,0.93211,0.85,0,0,0.85,0.4,0.475,0.4,1,5,6,0.94632,2,1,9,0,0,0,1,0,0,3,0,3,1,0
268,1,0.17965,0,0,0,0.9473,1,-3e-05,0.94727,0.9473,0.94727,0.6,1,4,0.85,0.0,0.1825,0.0,6,14,20,0.95577,1,1,1,0,0,1,0,0,0,3,0,3,1,0
